CONTROL_SOBOLEVSKY_1;CONTROL_SOBOLEVSKY_2;CONTROL_SOBOLEVSKY_3;KIREYEVSKY_1;KIREYEVSKY_2;KIREYEVSKY_3;PESENNIKI_1;PESENNIKI_2;PESENNIKI_3;RUSCORPORA_1;RUSCORPORA_2;RUSCORPORA_3;RUSSKIE_PESNI_1;RUSSKIE_PESNI_2;RUSSKIE_PESNI_3;SOBOLEVSKY_FULL_1;SOBOLEVSKY_FULL_2;SOBOLEVSKY_FULL_3
вода;1.49943549082326;0.705616701563889;1.02314421726764;-0.564493361251111;-0.246965845547361;1.18190797511951;0.388089185860139;1.18190797511951;0.0705616701563889;-0.405729603399236;-0.405729603399236;-0.882020876954861;-1.04078463480674;-1.67583966621423;-1.51707590836236;-0.405729603399236;-0.405729603399236;1.49943549082326
мать;1.10696815504295;2.23482250169048;2.10950535206298;-0.772789089369605;0.229748107650423;-0.146203341232087;0.10443095802292;-0.898106238997109;-0.647471939742102;-0.898106238997109;-1.14874053825212;-1.02342338862461;0.731016706160438;-0.522154790114598;0.10443095802292;-0.647471939742102;-0.0208861916045837;0.10443095802292
день;-0.818245061680237;-0.638630292043112;-1.17747460095449;-0.279400752768861;-0.728437676861675;-0.728437676861675;-0.279400752768861;-0.279400752768861;-0.279400752768861;1.06771001950958;1.42693955878383;0.977902634691015;0.618673095416765;2.05559125251377;1.51674694360239;-0.548822907224549;-0.9080524464988;-0.997859831317363
ночь;-0.328016671388606;-0.164008335694303;0;0;0;-0.656033342777212;-1.14805834986012;-0.820041678471515;-0.820041678471515;0.492025007082909;0.328016671388606;0.656033342777212;1.64008335694303;2.13210836402594;1.64008335694303;-1.14805834986012;-0.656033342777212;-1.14805834986012
радость;0.14960013404178;0.14960013404178;-0.254320227871026;-0.52360046914623;-0.52360046914623;-1.60072143424705;0.957440857867393;1.4960013404178;1.09208097850499;-0.388960348508628;-0.119680107233424;-1.06216095169664;0.418880375316985;1.2267210991426;1.89992170233061;-0.927520831059037;-1.06216095169664;-0.927520831059037
наш;-0.82112058575113;-1.03532595594708;-1.46373669633897;1.32093311620834;-0.82112058575113;1.32093311620834;0.464111635424552;-1.03532595594708;-0.606915215555183;-0.178504475163289;0.464111635424552;1.32093311620834;-1.24953132614302;0.249906265228605;-0.82112058575113;0.678317005620499;0.892522375816446;1.32093311620834
родной;0.693030383835561;2.18997601292038;0.859357675956096;-0.304933368887647;0.526703091715027;0.859357675956096;-0.471260661008182;-0.970242537369786;-0.637587953128717;-0.637587953128717;-1.63555170585193;-0.803915245249252;-0.803915245249252;1.02568496807663;-0.970242537369786;0.0277212153534226;-0.304933368887647;1.3583395523177
там;-0.786405731396869;-0.640474770931471;-0.494543810466072;-0.202681889535276;-0.932336691862268;-0.640474770931471;-0.0567509290698771;-1.07826765232767;-0.202681889535276;2.1322134779111;1.6944205965149;1.40255867558411;0.672903873257115;1.25662771511871;-0.202681889535276;-0.348612850000674;-1.22419861279306;-0.348612850000674
до;-0.805902107882376;-0.648225608514085;-1.27893160598725;0.928539385168825;0.29783338769566;0.928539385168825;-1.27893160598725;-0.648225608514085;-0.332872609777503;-0.963578607250667;0.14015688832737;-1.12125510661896;-0.648225608514085;1.08621588453712;0.770862885800533;0.14015688832737;1.71692188201028;1.71692188201028
другой;1.54250522582552;0.756700676820069;-0.0291038721853874;-0.814908421190843;-1.33877812052781;-0.814908421190843;-1.07684327085933;0.756700676820069;-0.814908421190843;0.756700676820069;0.232830977483098;0.756700676820069;-0.0291038721853874;0.494765827151583;1.80444007549401;0.494765827151583;-1.33877812052781;-1.33877812052781
чужой;1.80876440257119;1.80876440257119;2.35290522562882;0.176341933398305;0.0856517962220342;0.176341933398305;-0.911939712716952;-0.367798889659323;-0.730559438364409;-0.911939712716952;-0.730559438364409;-0.82124957554068;-0.00503834095423734;-0.18641861530678;0.176341933398305;-0.639869301188138;-0.549179164011866;-0.730559438364409
двор;0.922272525588926;0.693294519235814;1.38022853829515;0.80778352241237;0.464316512882701;0.80778352241237;0.693294519235814;1.03676152876548;0.922272525588926;-1.02404052841253;-1.3675075379422;-1.3675075379422;-1.25301853476564;-1.3675075379422;-1.25301853476564;-0.108128503000081;0.120849503353032;-0.108128503000081
горе;0.744265315721442;0.215445222971997;-0.313374869777449;-0.313374869777449;0.215445222971997;-0.313374869777449;-0.313374869777449;-0.489648234027264;-0.489648234027264;-1.89983514802579;-0.842194962526894;-1.37101505527634;1.4493587727207;1.09681204422107;2.15445222971996;-0.665921598277079;0.920538679971257;0.215445222971997
сторона;1.774869424631;2.12338923892218;1.42634961033982;0.264616896035894;0.96165652461825;-0.0839029182552838;0.0322703531751089;-0.897115818268032;-0.316249461116069;-1.3618089039896;-0.897115818268032;-1.3618089039896;-0.200076189685676;-0.780942546837639;-0.200076189685676;-0.432422732546462;0.0322703531751089;-0.0839029182552838
еще;1.21349390401055;1.04926164632491;0.392332615582357;-0.264596415160195;-0.264596415160195;0.885029388639271;-0.593060930531471;-1.41422221895966;-0.428828672845833;-0.264596415160195;0.720797130953634;-1.08575770358838;-0.757293188217109;-0.593060930531471;-0.921525445902747;0.556564873267996;2.52735196549565;-0.757293188217109
лес;0.118177437597175;-0.14772179699647;0.118177437597175;0.118177437597175;1.18177437597175;-0.945419500777404;-0.679520266183759;1.18177437597175;-0.14772179699647;-0.679520266183759;-1.74311720455834;-1.47721796996469;2.24537131434633;-0.679520266183759;0.91587514137811;-0.413621031590114;0.649975906784465;0.38407667219082
любовь;-1.42414579641137;-0.928790736790024;-1.05262950169536;-0.433435677168678;-0.557274442074014;-0.557274442074014;0.309596912263341;-0.0619193824526683;-0.0619193824526683;0.557274442074014;2.04333962093805;1.30030703150603;0.681113206979351;1.30030703150603;1.30030703150603;-1.05262950169536;-0.557274442074014;-0.804951971884687
о;-0.553394069354558;-0.70096582118244;-0.627179945268499;-0.70096582118244;-0.553394069354558;-0.774751697096381;-0.332036441612735;-0.70096582118244;-0.553394069354558;2.02911158763338;1.95532571171944;1.43882458032185;1.06989520075215;0.479608193440617;0.70096582118244;-0.848537573010322;-0.553394069354558;-0.774751697096381
этот;1.47920601577328;0.581710230922077;0.731292861730611;0.132962338496475;0.282544969305009;0.432127600113543;-1.5124466003974;-1.36286396958887;-1.5124466003974;-0.315785553929128;0.282544969305009;0.880875492539145;-1.0636987079718;-0.914116077163264;-1.0636987079718;0.581710230922077;1.03045812334768;1.32962338496475
гость;1.81052285782512;1.81052285782512;1.32890593998001;0.365672104289803;-0.276483786170339;0.0445941590597319;0.205133131674767;0.365672104289803;-0.115944813555303;-1.40025659447559;-0.276483786170339;-1.72133453970566;-1.23971762186055;-0.758100704015445;-0.91863967663048;0.205133131674767;0.0445941590597319;0.526211076904838
три;0.591393693564497;1.13038541428151;0.18714990302674;1.39988127464001;1.26513334446076;0.321897833205992;-0.0823459573317654;0.321897833205992;-0.217093887511018;-1.42982525912429;-1.16032939876579;-1.16032939876579;-1.42982525912429;-1.16032939876579;-1.02558146858653;0.456645763385245;0.72614162374375;1.26513334446076
земля;-1.18891778474853;-1.03039541344873;-0.871873042148922;-0.554828299549314;0.237783556949706;-0.39630592824951;-1.03039541344873;-0.237783556949706;-0.713350670849118;0.0792611856499019;0.39630592824951;0.871873042148922;2.61561912644677;1.50596252734814;1.03039541344873;-0.0792611856499021;-0.713350670849118;0.0792611856499019
черный;-0.246824768784407;-0.246824768784407;-0.069110935259634;-0.246824768784407;0.641744398839459;-0.069110935259634;1.7080273999881;1.7080273999881;2.24116890056242;-1.13539393640827;-1.31310776993305;-1.31310776993305;-0.424538602309181;-0.424538602309181;-0.069110935259634;-0.246824768784407;-0.602252435833954;0.108602898265139
ясный;0.0964637248183395;0.0964637248183395;-0.377085469744418;-0.219235738223499;-0.219235738223499;-0.219235738223499;-0.219235738223499;-0.377085469744418;-0.0613860067025797;-0.850634664307176;-1.0084843958281;-1.0084843958281;2.62205942915305;1.04356211394385;2.14851023459029;-1.0084843958281;-0.377085469744418;-0.0613860067025797
при;0.956149686096388;1.21691778230449;0.695381589888283;0.434613493680176;0.695381589888283;-0.0869226987360355;1.99922207092881;-0.0869226987360355;1.21691778230449;-1.39076317977657;-0.347690794944141;-1.65153127598467;-1.12999508356846;-0.347690794944141;-0.347690794944141;-0.608458891152247;-0.0869226987360355;-1.12999508356846
ж;-0.326920609532545;-0.607138274846156;-1.16757360547338;-0.046702944218935;0.513732386408286;-0.046702944218935;-1.44779127078699;-0.326920609532545;-0.607138274846156;1.07416771703551;1.63460304766273;1.07416771703551;0.513732386408286;1.07416771703551;1.63460304766273;-0.887355940159766;-0.607138274846156;-1.44779127078699
море;0;0.496363588102716;0.496363588102716;-0.248181794051358;-1.24090897025679;0;2.48181794051358;0.744545382154075;1.48909076430815;0;-0.992727176205432;-1.24090897025679;-0.744545382154074;-1.24090897025679;-0.992727176205432;0.248181794051358;0.496363588102716;0.248181794051358
родимый;1.60555897073945;2.50245743025598;1.70521435513018;-0.0885825639028664;0.0110728204878582;-0.487204101465765;-0.985481023419389;-0.686514870247215;-0.885825639028664;-0.985481023419389;-0.885825639028664;-0.885825639028664;0.110728204878583;-0.188237948293591;0.110728204878583;0.310038973660032;0.0110728204878582;-0.287893332684316
вот;-0.888663699196296;-0.888663699196296;-0.888663699196296;-0.431636653895344;-0.736321350762645;-0.583979002328995;-0.126951957028042;-0.888663699196296;-0.888663699196296;1.39647152730847;1.70115622417577;2.31052561791037;-0.583979002328995;-0.279294305461693;0.33007508827291;-0.126951957028042;0.787102133573862;0.787102133573862
его;-0.776316432125348;-0.371281771886036;-1.18135109236466;-0.16876444176638;-0.16876444176638;0.438787548592588;-0.16876444176638;-0.16876444176638;-0.16876444176638;2.86899551002846;0.0337528883532759;1.85640885943018;-1.18135109236466;0.236270218472932;0.0337528883532759;0.438787548592588;-0.776316432125348;-0.776316432125348
когда;-0.783210736034201;-0.898766418399903;-0.783210736034201;0.603457452354221;-0.783210736034201;-0.205432324205692;-0.205432324205692;-0.436543688937096;-0.205432324205692;2.22123700547405;0.950124499451326;2.56790405257115;-0.205432324205692;-0.436543688937096;0.256790405257115;-0.436543688937096;-0.552099371302798;-0.667655053668499
река;0.112186198832715;1.84305898082318;0.977622589827948;0.689143792829537;0.400664995831126;0.112186198832715;-0.464771395164106;0.400664995831126;0.400664995831126;-0.464771395164106;-0.176292598165695;-2.77260177115139;-0.464771395164106;-0.753250192162517;-1.04172898916093;-0.464771395164106;0.977622589827948;0.689143792829537
про;-0.280610996544861;0.107927306363408;0.107927306363408;1.07927306363408;2.24488797235889;-0.280610996544861;0.496465609271677;0.107927306363408;-0.280610996544861;-1.25195675381553;-1.6404950567238;-0.863418450907264;0.107927306363408;-1.0576876023614;-1.25195675381553;0.690734760725812;1.27354221508821;0.690734760725812
только;0.780089559734778;-0.440920185937049;-0.746172622355005;0.474837123316821;0.780089559734778;1.08534199615273;-0.135667749519092;-0.440920185937049;-1.96718236802683;0.780089559734778;-0.746172622355005;1.39059443257069;2.0010993054066;-0.440920185937049;0.169584686898865;-0.746172622355005;-0.746172622355005;-1.05142505877296
темный;0.440326642786758;0.688010379354309;0.688010379354309;0.440326642786758;0.688010379354309;1.43106158905696;-1.04577577661855;-1.2934595131861;-0.0550408303483447;-0.798092040050999;-0.550408303483447;-1.54114324975365;0.935694115921861;0.688010379354309;1.43106158905696;-1.54114324975365;0.440326642786758;-1.04577577661855
грудь;-0.262237013468172;-0.383269481222713;-0.504301948977254;-0.746366884486336;-0.988431819995418;-0.262237013468172;-0.262237013468172;-0.141204545713631;-0.383269481222713;-0.141204545713631;0.827055196322696;-0.141204545713631;2.40047727713173;1.91634740611356;1.55325000284994;-0.867399352240877;-0.988431819995418;-0.625334416731795
два;-0.610885505343884;0.011526141610262;1.25634943551855;0.218996690594977;-0.195944407374453;0.218996690594977;0.218996690594977;-0.403414956359169;-0.610885505343884;-0.818356054328599;0.426467239579692;0.011526141610262;-1.23329715229803;-1.44076770128274;-1.44076770128274;1.46381998450327;2.29370218044213;0.633937788564408
отдавать;2.41631135288592;1.66642162267995;1.81639956872114;-0.283291675855591;-0.583247567937981;0.166642162267995;0.0166642162267996;-0.433269621896786;-0.283291675855591;-1.03318140606157;-1.03318140606157;-0.883203460020372;-0.583247567937981;-0.583247567937981;-0.433269621896786;0.166642162267995;-0.583247567937981;0.466598054350385
лежать;0.551381142242972;0.296897538130831;0.551381142242972;1.31483195457939;1.06034835046725;0.0424139340186904;0.805864746355113;0.805864746355113;0.805864746355113;-0.975520482429873;-1.23000408654201;-1.99345489887844;-0.975520482429873;-0.975520482429873;-1.23000408654201;0.551381142242972;-0.466553274205591;1.06034835046725
пора;-1.37548485602048;1.50343693565029;-0.223916139352172;-1.37548485602048;-0.223916139352172;-0.223916139352172;-0.799700497686327;-0.511808318519249;-1.0875926768534;0.927652577316139;0.351868218981984;-0.799700497686327;-0.223916139352172;2.36711347315153;0.351868218981984;0.639760398149061;-0.223916139352172;0.927652577316139
тут;1.35389609924498;1.14012303094314;0.498803826037625;-0.142515378867893;0.285030757735786;-0.356288447169732;-0.356288447169732;-0.78383458377341;-0.570061515471571;0.285030757735786;-0.78383458377341;0.498803826037625;-0.997607652075249;-1.42515378867893;-1.85269992528261;0.926349962641303;1.9952153041505;0.285030757735786
хотеть;-0.706365190231406;-0.706365190231406;0.655910533786305;0.201818625780402;1.56409434979811;-0.706365190231406;0.655910533786305;-2.06864091424912;1.11000244179221;0.201818625780402;-1.16045709823731;-0.252273282225502;-0.252273282225502;-1.16045709823731;0.201818625780402;1.56409434979811;1.11000244179221;-0.252273282225502
велеть;1.62399405210091;2.22300825164632;2.22300825164632;-0.173048546535342;-0.0532457066262592;-0.652259906171675;0.425965653010074;-0.292851386444426;-0.0532457066262592;-0.772062746080759;-0.772062746080759;-0.532457066262592;-0.891865585989842;-0.891865585989842;-0.652259906171675;-0.412654226353509;-0.292851386444426;-0.0532457066262592
гора;0.446383760800581;0.159422771714494;-0.127538217371595;1.88118870623102;1.59422771714493;0.446383760800581;1.30726672805885;0.159422771714494;0.159422771714494;-0.414499206457682;-0.414499206457682;-1.27538217371595;-1.84930415188812;-0.70146019554377;-1.56234316280203;0.446383760800581;-0.414499206457682;0.159422771714494
отец;1.41975445220077;1.63632716524834;1.41975445220077;-0.31282725217983;-0.0962545391322556;0.12031817391532;-1.61226353046528;-0.962545391322555;-1.17911810437013;-1.17911810437013;-0.0962545391322556;-0.962545391322555;-0.31282725217983;-0.0962545391322556;0.12031817391532;0.336890886962894;1.63632716524834;0.12031817391532
тоска;-0.752012975741586;-0.518629638442473;-0.752012975741586;-0.0518629638442473;0.181520373454866;-0.401937969792917;-0.518629638442473;-0.0518629638442473;-0.28524630114336;-0.752012975741586;-0.518629638442473;-0.28524630114336;2.39866207779644;1.81520373454866;2.04858707184777;-0.401937969792917;-0.752012975741586;-0.401937969792917
любезный;-0.756361577239151;-0.756361577239151;-0.0581816597876271;1.86181311320406;2.21090307192982;1.16363319575254;0.465453278301016;0.989088216389658;0.465453278301016;-0.232726639150508;-0.930906556602032;-1.45454149469067;-0.407271618513389;-0.756361577239151;-0.407271618513389;-0.756361577239151;-0.407271618513389;-0.232726639150508
широкий;1.40636349962436;-0.330909058735144;0.909999911521646;0.909999911521646;1.65454529367572;0.909999911521646;-0.330909058735144;-1.07545444088922;-0.0827272646837862;-1.57181802899193;-1.57181802899193;-1.57181802899193;-0.330909058735144;-0.330909058735144;-0.0827272646837862;0.661818117470288;0.41363632341893;0.41363632341893
око;-0.0280424984432189;-0.364552479761843;-0.196297489102531;-1.03757244239909;-0.701062461080467;-1.2058274330584;-0.532807470421155;-0.532807470421155;-0.364552479761843;1.14974243617197;1.6545074081499;-0.196297489102531;1.6545074081499;1.31799742683128;1.6545074081499;-0.869317451739779;-0.869317451739779;-0.532807470421155
терем;1.25977355752831;0.611890013656605;1.04381237623774;-0.0359935302150947;-0.467915892796228;-0.0359935302150947;1.47573473881887;0.611890013656605;0.395928832366039;-1.76368298053963;-1.76368298053963;-1.76368298053963;0.179967651075472;-0.251954711505661;-0.683877074086795;-0.251954711505661;0.827851194947172;0.611890013656605
ветер;0.760912680801033;-0.172934700182053;0.29398899030949;-0.951140851001291;-0.172934700182053;-0.172934700182053;0.449630220473337;-0.484217160509748;-0.484217160509748;-0.172934700182053;-0.795499620837443;-0.639858390673596;2.16168375227566;1.53911883162027;1.85040129194797;-0.951140851001291;-0.795499620837443;-1.26242331132899
горький;0.876274254203647;0.876274254203647;0.876274254203647;0.578671677304295;0.281069100404943;-0.31413605339376;-0.462937341843436;-0.611738630293112;-0.909341207192464;-1.05814249564214;-0.760539918742788;-1.20694378409182;1.02507554265332;0.876274254203647;2.36428713870041;-0.611738630293112;-0.611738630293112;-1.20694378409182
мочь;-0.655394591734763;-0.978602883549167;-0.655394591734763;-0.332186299920359;-1.30181117536357;-0.332186299920359;-0.332186299920359;0.152626137801246;-0.170582154013157;0.960646867337255;1.93027174278047;2.25348003459487;1.12225101324446;0.47583442961565;0.152626137801246;-0.978602883549167;-0.493790445827561;-0.816998737641965
приходить;0.695212324189485;-0.72144675151739;0.695212324189485;0.695212324189485;1.16743201609178;1.63965170799407;0.459102478238339;-0.485336905566244;-0.485336905566244;-0.957556597468535;-0.485336905566244;-1.42977628937083;-1.42977628937083;-1.19366644341968;-0.957556597468535;0.931322170140631;0.695212324189485;1.16743201609178
видеть;-1.06017307179005;-0.795129803842541;-0.530086535895027;1.06017307179005;-1.32521633973757;0;-0.265043267947513;0;0;2.65043267947514;1.32521633973757;0;0;0.265043267947514;1.06017307179005;-0.530086535895027;-0.795129803842541;-1.06017307179005
лицо;0.685309617254709;0.351915749401067;0.0185218815474242;0.0185218815474242;1.01870348510835;0.351915749401067;1.35209735296199;0.685309617254709;2.01888508866928;-0.314871986306218;-1.31505358986714;-1.64844745772079;-0.314871986306218;0.351915749401067;-1.64844745772079;0.0185218815474242;-0.64826585415986;-0.981659722013503
над;-0.666100220407119;-0.529852448051117;-0.80234799276312;-0.529852448051117;0.015138641372889;-0.938595765119122;-0.393604675695116;-0.666100220407119;-0.80234799276312;1.2413685925769;1.78635968200091;1.78635968200091;1.1051208202209;0.9688730478649;0.9688730478649;-0.938595765119122;-0.666100220407119;-0.938595765119122
новый;0.573393058269284;0.0301785820141728;0.392321566184247;0.392321566184247;1.29767902660943;0.0301785820141728;-0.513035894240938;-0.875178878411012;-0.694107386325975;-0.694107386325975;-0.513035894240938;-0.694107386325975;-1.23732186258109;-1.23732186258109;-1.05625037049605;1.47875051869447;1.47875051869447;1.84089350286454
глаз;-0.824172896952509;-0.527470654049605;-0.824172896952509;-1.41757738275831;-1.12087513985541;0.0659338317562007;0.0659338317562007;1.25274280336781;1.54944504627072;0.362636074659104;0.659338317562007;0.0659338317562007;0.362636074659104;0.0659338317562007;-0.824172896952509;2.14284953207652;0.362636074659104;-1.41757738275831
это;0.630200046535322;-0.161213965392757;1.15780938782071;1.4216140584634;-0.688823306678143;-1.21643264796353;-1.48023731860622;-0.688823306678143;-0.42501863603545;1.94922339974879;-0.688823306678143;1.4216140584634;-0.161213965392757;0.102590705249936;0.630200046535322;-0.42501863603545;-0.161213965392757;-1.21643264796353
год;-0.790860225945822;0.632688180756657;1.3444623841079;-0.316344090378329;-1.02811829372957;0.632688180756657;-1.26537636151331;-0.553602158162075;-1.02811829372957;1.3444623841079;0.869946248540403;0.632688180756657;-0.790860225945822;-1.26537636151331;-0.790860225945822;-0.316344090378329;1.58172045189164;1.10720431632415
хоть;1.27557460695572;-0.0750338004091603;-0.412685902250381;-0.0750338004091603;0.937922505114503;-1.76329430961527;-1.76329430961527;1.27557460695572;-0.0750338004091603;-0.412685902250381;1.61322670879695;1.27557460695572;0.262618301432061;0.262618301432061;-0.0750338004091603;-0.750338004091603;-0.412685902250381;-1.08799010593282
цветок;-0.039774162392743;-1.23299903417503;-1.47164400853149;-0.755709085462118;-0.039774162392743;-0.994354059818576;0.198870811963715;-0.039774162392743;-0.278419136749201;0.198870811963715;0.91480573503309;-0.278419136749201;2.5853205555283;1.15345070938955;1.39209568374601;-0.278419136749201;-0.755709085462118;-0.278419136749201
дочь;1.94076815838197;2.39249867800536;1.63961447863304;0.133846079888412;-0.0167307599860514;-0.167307599860514;-0.468461279609441;-0.619038119483904;-0.468461279609441;-0.769614959358367;-0.317884439734978;-0.769614959358367;-1.07076863910729;-0.92019179923283;-0.769614959358367;-0.0167307599860514;-0.0167307599860514;0.284422919762875
речь;-0.327416267977416;0.261933014381933;0.851282296741283;-0.0327416267977414;0.261933014381933;-0.622090909157091;0.261933014381933;-0.622090909157091;-0.916765550336766;0.261933014381933;-0.622090909157091;-0.916765550336766;0.851282296741283;1.14595693792096;2.91400478499901;-0.916765550336766;-0.916765550336766;-0.916765550336766
забывать;-0.262879613239427;0.262879613239427;1.31439806619713;-1.31439806619713;-1.31439806619713;-0.262879613239427;-0.262879613239427;0;-0.262879613239427;1.84015729267599;-0.262879613239427;0.525759226478853;1.57727767943656;1.31439806619713;0.262879613239427;-1.31439806619713;-0.78863883971828;-1.05151845295771
слово;-0.24640269015229;0;-0.492805380304581;-0.739208070456872;0.985610760609162;-0.985610760609162;0.985610760609162;1.23201345076145;1.72481883106603;-1.23201345076145;0.24640269015229;1.97122152121832;-0.492805380304581;0;-0.739208070456872;-0.492805380304581;-1.47841614091374;-0.24640269015229
голова;-0.439373756903359;-0.439373756903359;0.238517182318966;-0.439373756903359;1.36833541435618;1.82026270717106;-0.213410110495917;-0.439373756903359;-0.665337403310801;0.0125535359115246;-1.34322834253313;-0.439373756903359;-0.891301049718242;-0.891301049718242;-0.665337403310801;2.27218999998594;1.14237176794873;0.0125535359115246
садиться;0.443166525563969;1.49277145453127;1.28285046873781;1.28285046873781;1.07292948294435;1.28285046873781;-0.396517417609868;-0.396517417609868;0.0233245539770509;-1.02628037499025;-1.2362013607837;-1.02628037499025;-1.2362013607837;-1.2362013607837;-1.02628037499025;-0.186596431816408;0.443166525563969;0.443166525563969
скоро;-0.975014250762611;-0.640723650501145;-0.807868950631878;-0.306433050239678;-0.640723650501145;-0.306433050239678;-0.306433050239678;0.0278575500217888;0.195002850152522;0.0278575500217888;0.0278575500217888;-0.640723650501145;1.19787465093692;1.53216525119839;3.03647295237499;-0.640723650501145;-0.139287750108944;-0.640723650501145
дорогой;0.074299961264381;0.341779821816152;0.074299961264381;0.609259682367923;-0.19317989928739;0.074299961264381;0.341779821816152;1.41169926402324;0.341779821816152;-0.995619480942704;-1.26309934149447;-1.26309934149447;-0.728139620390932;-1.26309934149447;0.074299961264381;-0.995619480942704;0.876739542919694;2.48161870623032
петь;-0.224708402639373;1.33096515409475;-1.15811253667985;1.33096515409475;1.33096515409475;0.708695731401101;-1.15811253667985;-1.15811253667985;-0.846977825333022;1.64209986544157;0.397561020054276;0.397561020054276;-0.224708402639373;0.0864263087074514;0.397561020054276;-1.46924724802667;-0.846977825333022;-0.535843113986198
высокий;1.2009760258512;0.0866683729995709;1.42383755642152;1.2009760258512;-0.581916218711405;0.309529903569896;1.2009760258512;0.532391434140221;0.755252964710547;-1.25050081042238;-1.25050081042238;-1.47336234099271;-0.35905468814108;-1.02763927985206;0.0866683729995709;-0.581916218711405;-1.25050081042238;0.978114495280872
домой;0.66914929945313;1.44622590526967;0.863418450907264;0.66914929945313;0.474880147998995;0.863418450907264;0.0863418450907264;-0.885003912179946;-0.302196457817543;-1.07927306363408;-1.07927306363408;-1.07927306363408;-0.885003912179946;-1.07927306363408;-1.27354221508821;-0.302196457817543;1.6404950567238;1.25195675381553
находить;-0.982926734881581;-0.982926734881581;-0.430030446510692;0.675762130231087;-0.982926734881581;-0.706478590696136;-0.430030446510692;0.675762130231087;0.122865841860198;0.675762130231087;0.399313986045642;-1.25937487906703;0.952210274416532;0.399313986045642;2.88734728371464;-0.430030446510692;-0.706478590696136;0.122865841860198
такой;0.221499546414996;1.71662148471622;-1.27362239188623;0.221499546414996;1.21824750528248;-0.775248412452487;-0.276874433018745;-0.775248412452487;-0.775248412452487;1.71662148471622;1.21824750528248;-0.276874433018745;-1.77199637131997;-0.276874433018745;-0.775248412452487;0.719873525848737;0.221499546414996;-0.276874433018745
ворота;-0.155175127237951;0.465525381713855;-0.155175127237951;-0.155175127237951;0.775875636189758;0.775875636189758;1.39657614514156;0.465525381713855;-0.465525381713855;-2.01727665409337;-1.39657614514156;-1.39657614514156;-0.155175127237951;-0.465525381713855;-0.465525381713855;0.155175127237952;0.775875636189758;2.01727665409337
глядеть;-0.538214954985192;0.207005751917381;0.207005751917381;-1.28343566188776;1.32483681227124;0.579616105368667;0.207005751917381;-1.28343566188776;0.207005751917381;-2.02865636879034;-0.538214954985192;-1.28343566188776;0.952226458819954;0.579616105368667;1.69744716572253;0.952226458819954;-0.165604601533905;0.207005751917381
много;-0.293016357663844;-0.952303162407494;-1.17206543065538;-0.73254089415961;-0.293016357663844;0.366270447079805;0.146508178831922;-0.293016357663844;-0.512778625911727;-0.293016357663844;0.805794983575571;-0.73254089415961;1.46508178831922;3.0034176660544;0.366270447079805;-0.512778625911727;-0.73254089415961;0.366270447079805
брат;1.57870995916992;1.11664850770555;2.50283286209865;-0.0385051209553637;1.34767923343773;-0.0385051209553637;-0.731597298151912;-0.962628023884095;-0.731597298151912;-0.50056657241973;0.192525604776819;-0.50056657241973;-1.19365874961628;-0.731597298151912;-0.731597298151912;-0.269535846687547;-0.269535846687547;-0.0385051209553637
город;-0.252648802935065;-0.469204919736548;0.180463430667903;1.04668789787384;0.397019547469387;1.26324401467532;0.180463430667903;-0.685761036538032;-0.902317153339516;-1.33542938694248;-1.33542938694248;-0.0360926861335806;-1.118873270141;-0.902317153339516;-0.252648802935065;2.12946848188126;1.26324401467532;0.830131781072355
бежать;-0.980947577101533;-0.338872799362348;-0.65991018823194;-0.65991018823194;0.303201978376838;2.22942631159439;-1.30198496597113;0.62423936724643;0.303201978376838;0.62423936724643;-0.980947577101533;-1.30198496597113;-1.30198496597113;0.303201978376838;0.945276756116023;1.26631414498562;0.303201978376838;0.62423936724643
чистый;0.330354543071723;1.37971603282896;2.07929035933378;-1.06879410993793;0.330354543071723;0.680141706324135;1.02992886957655;-0.369219783433102;-0.369219783433102;-1.41858127319034;-1.41858127319034;-1.76836843644275;0.330354543071723;0.330354543071723;-0.0194326201806892;-0.0194326201806892;-0.369219783433102;0.330354543071723
час;1.30039033179081;0.528730134903956;1.30039033179081;-1.27181032449871;-0.50015012761185;-1.27181032449871;-1.01459025886975;-1.01459025886975;-0.50015012761185;0.785950200532908;2.32927059430662;-0.242930061982899;-0.242930061982899;0.271510069275004;-0.242930061982899;-0.757370193240802;0.785950200532908;-0.242930061982899
бог;0.0686030190835284;0.0686030190835284;-0.28421250763176;-0.460620270989404;-0.28421250763176;-0.28421250763176;-0.989843561062336;-0.813435797704692;-0.813435797704692;0.950641835871748;3.06753499616348;1.65627288930232;-0.107804744274116;0.0686030190835284;-0.637028034347048;-0.813435797704692;-0.107804744274116;-0.28421250763176
хорошо;0.134425437597369;0.825756259526691;0.134425437597369;1.17142167049135;1.86275249242067;1.17142167049135;0.134425437597369;0.48009084856203;1.51708708145601;-0.902570795296615;-0.902570795296615;-1.24823620626128;-0.556905384331954;-0.902570795296615;-1.24823620626128;-0.902570795296615;-0.902570795296615;0.134425437597369
веселый;-1.15023835222349;-0.816298185448931;-1.15023835222349;0.185522314874757;0.51946248164932;-0.148417851899806;1.85522314874757;1.52128298197301;1.18734281519845;0.51946248164932;-0.482358018674368;-0.816298185448931;-0.816298185448931;1.52128298197301;-0.148417851899806;-1.15023835222349;0.185522314874757;-0.816298185448931
