"KIREEVSKY.n" "PESENNIKI.n" "RUSCORPORA.n" "RUSSKIE_PESNI.n" "SOBOLEVSKY.n"
"забыв" 0 0 0.00751202717872594 0 0
"лесах" 0.00722438953908395 0.0146548776317718 0.00497275038591717 0.0191392138567908 0.00534876835057356
"людьми" 0.00160541989757421 0 0.00693010958037393 0.00478480346419771 0.00133719208764339
"могут" 0.00160541989757421 0 0.00693010958037393 0.00239240173209885 0.0015282195287353
"новую" 0.0144487790781679 0 0.00312119439116078 0 0.0124167836709743
"пыли" 0.00160541989757421 0 0.00730042077932521 0 0.000382054882183826
"роще" 0.0112379392830195 0 0.00507855358561754 0.00956960692839542 0.00534876835057356
"светлых" 0 0 0.00745912557887576 0.00239240173209885 0
"селезень" 0.00321083979514842 0.0341947144741341 0.000105803199700365 0 0.0246425399008568
"спят" 0.00321083979514842 0 0.00597788078307064 0.00717720519629656 0.00420260370402208
"страшен" 0 0 0.00724751917947503 0.00239240173209885 0.000764109764367651
"терема" 0.0208704586684647 0.0341947144741341 0.000899327197453105 0.0143544103925931 0.0164283599339045
"тереме" 0.00722438953908395 0.024424796052953 0.00116383519670402 0.0311012225172851 0.0177655520215479
"трепет" 0 0 0.00745912557887576 0.00239240173209885 0
"тужить" 0.0264894283099745 0.00488495921059059 0.000899327197453105 0.00478480346419771 0.0170014422571802
"уме" 0.0176596188733163 0.0195398368423624 0.00433793118771498 0 0.00649493299712504
"хладный" 0 0 0.00751202717872594 0 0
"чашу" 0.000802709948787105 0.00488495921059059 0.00719461757962484 0 0.000764109764367651
"чистый" 0 0 0.00730042077932521 0.00239240173209885 0.000573082323275739
"чувством" 0 0 0.00751202717872594 0 0
"шелковые" 0.0120406492318066 0 0.00111093359685384 0.00478480346419771 0.0198668538735589
"белым" 0.0136460691293808 0.00976991842118118 0.00195735919445676 0.00478480346419771 0.0158552776106288
"бить" 0.0144487790781679 0.00488495921059059 0.00185155599475639 0 0.0166193873749964
"верой" 0.000802709948787105 0 0.00544886478456881 0.00239240173209885 0.00687698787930886
"дают" 0.00963251938544526 0.00976991842118118 0.00354440718996224 0 0.0114616464655148
"забудь" 0.00321083979514842 0.00976991842118118 0.00608368398277101 0.016746812124692 0.00248335673419487
"иванушка" 0.0184623288221034 0.0195398368423624 0.000899327197453105 0 0.0185296617859155
"красных" 0.0120406492318066 0.0195398368423624 0.00238057199325822 0.016746812124692 0.0133719208764339
"лира" 0 0 0.00745912557887576 0 0
"пар" 0.00160541989757421 0 0.0070359127800743 0 0.00114616464655148
"полки" 0.00481625969272263 0 0.00571337278381973 0 0.00515774090948165
"полу" 0.00642167959029684 0 0.0042850295878648 0 0.00993342693677947
"помнишь" 0.000802709948787105 0.00488495921059059 0.00698301118022411 0.0119620086604943 0.000382054882183826
"права" 0 0 0.00708881437992448 0 0.00133719208764339
"смиренно" 0 0 0.00745912557887576 0 0
"стадо" 0.00401354974393553 0.0293097552635435 0.00481404558636662 0.00478480346419771 0.00706801532040078
"травы" 0.00642167959029684 0.0341947144741341 0.00269798159235932 0.00478480346419771 0.0139450031997096
"увижу" 0.000802709948787105 0.00976991842118118 0.00555466798426918 0.0215316155888897 0.00458465858620591
"быстрой" 0.0184623288221034 0.00976991842118118 0.00195735919445676 0.0119620086604943 0.0139450031997096
"картины" 0 0 0.00740622397902557 0 0
"первая" 0.0200677487196776 0 0.0027508831922095 0 0.0120347287887905
"позволь" 0.00642167959029684 0.00488495921059059 0.00391471838891352 0.00717720519629656 0.0103154818189633
"смертью" 0.00401354974393553 0.00488495921059059 0.00618948718247137 0.00717720519629656 0.00267438417528678
"стоять" 0.0248840084124003 0 0.00185155599475639 0.00239240173209885 0.0139450031997096
"безмолвно" 0 0 0.00735332237917539 0 0
"вдаль" 0 0 0.00719461757962484 0.00478480346419771 0.000191027441091913
"видали" 0.0112379392830195 0.0146548776317718 0.00375601358936297 0 0.00974239949568756
"готова" 0.000802709948787105 0.00488495921059059 0.00687720798052375 0 0.00133719208764339
"ждут" 0 0 0.00714171597977466 0.00239240173209885 0.000573082323275739
"ласки" 0.000802709948787105 0.00976991842118118 0.00645399518172229 0.0119620086604943 0.00171924696982722
"мечтами" 0 0 0.00735332237917539 0 0
"отцом" 0.00401354974393553 0 0.00502565198576735 0.00956960692839542 0.00668596043821695
"пала" 0.015251489026955 0.00976991842118118 0.00375601358936297 0.00717720519629656 0.00840520740804417
"сень" 0 0 0.00735332237917539 0 0
"целовать" 0.0112379392830195 0.0146548776317718 0.00179865439490621 0.00239240173209885 0.0166193873749964
"э" 0.00642167959029684 0 0.00682430638067356 0 0.000382054882183826
"встречает" 0.00321083979514842 0 0.00581917598352009 0 0.00458465858620591
"добрых" 0.00963251938544526 0.00488495921059059 0.00439083278756516 0.0191392138567908 0.00649493299712504
"думает" 0.00160541989757421 0 0.00576627438366991 0.00717720519629656 0.00458465858620591
"жадно" 0 0 0.00730042077932521 0 0
"жди" 0.00882980943665816 0.00488495921059059 0.00391471838891352 0.0239240173209885 0.00802315252586034
"живо" 0 0 0.00698301118022411 0.00956960692839542 0.000382054882183826
"зарей" 0.00481625969272263 0.00488495921059059 0.00655979838142265 0.00478480346419771 0.000955137205459564
"легче" 0.00160541989757421 0 0.00629529038217174 0.016746812124692 0.00191027441091913
"недаром" 0.000802709948787105 0 0.00714171597977466 0.00478480346419771 0
"немного" 0.00401354974393553 0 0.00645399518172229 0 0.00210130185201104
"ноет" 0.0168569089245292 0.00488495921059059 0.00179865439490621 0.0239240173209885 0.0137539757586177
"оковы" 0 0.00488495921059059 0.00719461757962484 0 0.000191027441091913
"прекрасная" 0.000802709948787105 0.00488495921059059 0.00624238878232156 0 0.00343849393965443
"светел" 0.00882980943665816 0.00488495921059059 0.00322699759086114 0.0143544103925931 0.0112706190244229
"слушать" 0.00240812984636132 0 0.00634819198202192 0.0119620086604943 0.00191027441091913
"брега" 0 0 0.00724751917947503 0 0
"бремя" 0 0 0.00724751917947503 0 0
"длинный" 0 0 0.00714171597977466 0 0.000382054882183826
"жалко" 0.00882980943665816 0 0.00343860399026187 0.00956960692839542 0.010888564142239
"змей" 0 0 0.0070359127800743 0 0.000764109764367651
"знаком" 0 0 0.00714171597977466 0 0.000382054882183826
"мене" 0.0907062242129429 0 0.000899327197453105 0.00239240173209885 0.00114616464655148
"нередко" 0 0 0.00724751917947503 0 0
"поехал" 0.0120406492318066 0.00488495921059059 0.00248637519295859 0.00239240173209885 0.0139450031997096
"покое" 0 0.00488495921059059 0.00719461757962484 0 0
"почему" 0.00963251938544526 0 0.00534306158486845 0.00239240173209885 0.004393631145114
"смотрите" 0.000802709948787105 0 0.00677140478082338 0 0.0015282195287353
"бою" 0 0 0.00677140478082338 0.00239240173209885 0.00133719208764339
"висит" 0.00561896964150974 0 0.00391471838891352 0.00478480346419771 0.0101244543778714
"вихрь" 0 0 0.00708881437992448 0.00478480346419771 0
"волхонский" 0.00481625969272263 0 0 0 0.0248335673419487
"двенадцать" 0.00561896964150974 0 0.00327989919071133 0 0.0127988385531582
"любовию" 0 0.00488495921059059 0.00682430638067356 0.00717720519629656 0.000573082323275739
"навстречу" 0.00722438953908395 0.00976991842118118 0.00629529038217174 0.00239240173209885 0.000955137205459564
"ногой" 0.00401354974393553 0.00488495921059059 0.00529015998501827 0.00478480346419771 0.00534876835057356
"первой" 0.0128433591805937 0.00488495921059059 0.00476114398651644 0.00956960692839542 0.00477568602729782
"покинул" 0.0104352293342324 0.00976991842118118 0.00402052158861388 0.0191392138567908 0.00706801532040078
"середи" 0.0192650387708905 0.00488495921059059 0.000158704799550548 0 0.0206309636379266
"сомненья" 0 0 0.00719461757962484 0 0
"тих" 0 0 0.00719461757962484 0 0
"тошно" 0.0264894283099745 0.024424796052953 0.00132253999625457 0.0191392138567908 0.0124167836709743
"тяжелый" 0 0 0.00714171597977466 0.00239240173209885 0
"углу" 0.00240812984636132 0.00488495921059059 0.00592497918322046 0 0.00382054882183826
"ужасно" 0 0 0.00719461757962484 0 0
"чад" 0 0 0.00714171597977466 0 0.000191027441091913
"ан" 0.00240812984636132 0 0.00661269998127283 0.00239240173209885 0.00114616464655148
"бледна" 0.00160541989757421 0.00488495921059059 0.00603078238292082 0.00717720519629656 0.00286541161637869
"ваню" 0.0160541989757421 0 0.000105803199700365 0 0.0215861008433862
"вера" 0 0.00488495921059059 0.00655979838142265 0.00478480346419771 0.0015282195287353
"ветру" 0.0136460691293808 0.00488495921059059 0.0027508831922095 0.0119620086604943 0.0114616464655148
"горнице" 0.0168569089245292 0.00976991842118118 0.000581917598352009 0.00478480346419771 0.0189117166680994
"государыня" 0.0120406492318066 0.0341947144741341 0.000634819198202192 0.00239240173209885 0.0191027441091913
"должна" 0 0.00488495921059059 0.00687720798052375 0.00239240173209885 0.000573082323275739
"колечко" 0.0168569089245292 0.024424796052953 0.000581917598352009 0.0143544103925931 0.017574524580456
"краше" 0.00802709948787105 0.00488495921059059 0.00327989919071133 0.0239240173209885 0.00993342693677947
"лиры" 0 0 0.00714171597977466 0 0
"мудрец" 0 0 0.00714171597977466 0 0
"открыл" 0.000802709948787105 0 0.00693010958037393 0.00478480346419771 0.000191027441091913
"подле" 0 0.0146548776317718 0.00349150559011206 0.00717720519629656 0.0120347287887905
"потому" 0 0 0.0067185031809732 0.00239240173209885 0.00133719208764339
"прекрасна" 0.000802709948787105 0.00976991842118118 0.00655979838142265 0.00239240173209885 0.00133719208764339
"россия" 0.000802709948787105 0 0.00708881437992448 0 0
"светлой" 0 0 0.00634819198202192 0.00239240173209885 0.00267438417528678
"слушай" 0.00240812984636132 0.00976991842118118 0.00603078238292082 0.0143544103925931 0.00191027441091913
"слышно" 0.00963251938544526 0 0.00523725838516808 0.00717720519629656 0.00401157626293017
"сначала" 0 0 0.00708881437992448 0 0.000191027441091913
"стен" 0 0 0.00693010958037393 0.00717720519629656 0.000191027441091913
"строй" 0.000802709948787105 0 0.00698301118022411 0 0.000382054882183826
"богам" 0 0 0.00708881437992448 0 0
"вдохновенный" 0 0 0.00708881437992448 0 0
"внемлет" 0 0 0.00708881437992448 0 0
"войны" 0 0 0.00693010958037393 0 0.000573082323275739
"дол" 0.000802709948787105 0 0.00687720798052375 0.00239240173209885 0.000382054882183826
"дочери" 0.00802709948787105 0.00488495921059059 0.00449663598726553 0 0.00725904276149269
"злато" 0.00240812984636132 0 0.00629529038217174 0 0.00229232929310295
"знают" 0.00481625969272263 0.00488495921059059 0.00560756958411936 0.00956960692839542 0.00324746649856252
"которая" 0 0.00488495921059059 0.00645399518172229 0 0.00210130185201104
"миром" 0.000802709948787105 0 0.00687720798052375 0.00239240173209885 0.000382054882183826
"никому" 0.00963251938544526 0.00488495921059059 0.00476114398651644 0.0143544103925931 0.00477568602729782
"отрады" 0.00160541989757421 0.00976991842118118 0.00624238878232156 0.0191392138567908 0.000764109764367651
"поход" 0.0176596188733163 0.0146548776317718 0.00222186719370767 0.00478480346419771 0.0124167836709743
"прекрасен" 0 0 0.00708881437992448 0 0
"прелести" 0 0.00488495921059059 0.0070359127800743 0 0
"русы" 0.0104352293342324 0.00488495921059059 0.000476114398651644 0.0119620086604943 0.0202489087557428
"сильно" 0.00481625969272263 0 0.00666560158112302 0 0.000382054882183826
"скорбь" 0 0 0.00693010958037393 0.00239240173209885 0.000382054882183826
"стою" 0.000802709948787105 0 0.00613658558262119 0.00478480346419771 0.00286541161637869
"струи" 0 0 0.00677140478082338 0.00239240173209885 0.000955137205459564
"тайно" 0.00481625969272263 0.00488495921059059 0.00603078238292082 0 0.00248335673419487
"такие" 0.00401354974393553 0.00488495921059059 0.00629529038217174 0.00478480346419771 0.00133719208764339
"тьма" 0 0 0.0070359127800743 0.00239240173209885 0
"убит" 0.00802709948787105 0.00976991842118118 0.00386181678906333 0.00478480346419771 0.0089782897313199
"хотела" 0.00240812984636132 0 0.00587207758337028 0.00239240173209885 0.00362952138074634
"шумный" 0 0 0.00708881437992448 0 0
"барин" 0.00321083979514842 0 0.00444373438741534 0.00717720519629656 0.00802315252586034
"буйну" 0.0200677487196776 0.00488495921059059 0.000264507999250913 0.00717720519629656 0.0189117166680994
"воде" 0.00963251938544526 0.00976991842118118 0.00349150559011206 0 0.0101244543778714
"господин" 0.00160541989757421 0.00488495921059059 0.00444373438741534 0 0.00878726229022799
"добры" 0.00481625969272263 0.00488495921059059 0.0012167367965542 0.00717720519629656 0.0191027441091913
"думала" 0.0136460691293808 0 0.0015341463956553 0.00478480346419771 0.0162373324928126
"заботы" 0.00481625969272263 0 0.00624238878232156 0.00478480346419771 0.00133719208764339
"земное" 0 0 0.0070359127800743 0 0
"золотом" 0.00561896964150974 0.00488495921059059 0.00470824238666626 0.0119620086604943 0.0059218506738493
"мирный" 0 0 0.0070359127800743 0 0
"первых" 0.000802709948787105 0 0.00618948718247137 0.00239240173209885 0.00267438417528678
"пользы" 0.00481625969272263 0 0.00634819198202192 0.00239240173209885 0.00114616464655148
"пример" 0 0 0.00698301118022411 0.00239240173209885 0
"страхом" 0 0 0.00698301118022411 0.00239240173209885 0
"убил" 0.015251489026955 0.00976991842118118 0.00359730878981242 0.00239240173209885 0.00821417996695225
"цветочки" 0.0112379392830195 0.024424796052953 0.00126963839640438 0.0191392138567908 0.0156642501695369
"блеске" 0 0 0.00698301118022411 0 0
"весною" 0.00401354974393553 0 0.00624238878232156 0.0119620086604943 0.000764109764367651
"вкус" 0 0 0.00698301118022411 0 0
"голубушки" 0.0240812984636132 0.024424796052953 0.000158704799550548 0.0119620086604943 0.0170014422571802
"дале" 0.00240812984636132 0 0.00597788078307064 0 0.00305643905747061
"дальней" 0.0104352293342324 0.00976991842118118 0.00333280079056151 0.0191392138567908 0.00878726229022799
"должны" 0.000802709948787105 0 0.00687720798052375 0.00239240173209885 0
"казнь" 0 0 0.00677140478082338 0 0.000764109764367651
"лицу" 0.0160541989757421 0.00488495921059059 0.00317409599101096 0.0143544103925931 0.00859623484913608
"лучи" 0 0 0.00666560158112302 0.00717720519629656 0.000573082323275739
"ручья" 0 0.00976991842118118 0.00624238878232156 0.00239240173209885 0.00210130185201104
"траве" 0.00642167959029684 0.00976991842118118 0.0039676199887637 0.00956960692839542 0.00821417996695225
"царев" 0.0112379392830195 0 0.000529015998501827 0.00239240173209885 0.0204399361968347
"цель" 0 0 0.00698301118022411 0 0
"чужд" 0 0 0.00698301118022411 0 0
"шею" 0.00321083979514842 0.00976991842118118 0.00544886478456881 0.00239240173209885 0.00420260370402208
"бег" 0 0 0.00687720798052375 0.00239240173209885 0
"близок" 0 0 0.00666560158112302 0.00956960692839542 0.000191027441091913
"виноград" 0.0128433591805937 0.00976991842118118 0.00296248959161023 0 0.010888564142239
"времена" 0.00401354974393553 0 0.00587207758337028 0 0.00286541161637869
"голубой" 0.00722438953908395 0.00976991842118118 0.00439083278756516 0.00239240173209885 0.00687698787930886
"грозой" 0 0 0.00687720798052375 0.00239240173209885 0
"девок" 0.0144487790781679 0.0195398368423624 0.000423212798801461 0 0.0192937715502832
"девять" 0.0112379392830195 0 0.00116383519670402 0 0.0181476069037317
"дна" 0.00240812984636132 0 0.00507855358561754 0.00478480346419771 0.00573082323275739
"дороге" 0.00802709948787105 0 0.005501766384419 0.00956960692839542 0.00248335673419487
"дубравы" 0 0.00488495921059059 0.00666560158112302 0.00478480346419771 0.000382054882183826
"земные" 0 0 0.00682430638067356 0.00478480346419771 0
"золотая" 0.00481625969272263 0.00488495921059059 0.00370311198951279 0.0143544103925931 0.00916931717241182
"лучом" 0 0 0.00687720798052375 0.00239240173209885 0
"мечтах" 0 0 0.00687720798052375 0.00239240173209885 0
"ногах" 0.0104352293342324 0.00488495921059059 0.00306829279131059 0.00239240173209885 0.0110795915833309
"обет" 0 0 0.00687720798052375 0.00239240173209885 0
"пей" 0.00321083979514842 0.00488495921059059 0.00386181678906333 0.00239240173209885 0.00993342693677947
"привык" 0 0 0.00693010958037393 0 0
"пропал" 0.00401354974393553 0.00488495921059059 0.00566047118396955 0.00239240173209885 0.00324746649856252
"самого" 0.00802709948787105 0.0146548776317718 0.00433793118771498 0 0.00687698787930886
"сего" 0 0 0.00629529038217174 0.00239240173209885 0.00210130185201104
"страна" 0 0 0.00693010958037393 0 0
"хлад" 0 0 0.00677140478082338 0.00717720519629656 0
"аль" 0.00401354974393553 0.0683894289482683 0.00222186719370767 0.0430632311777794 0.00974239949568756
"высоком" 0.00642167959029684 0.00488495921059059 0.00269798159235932 0.0143544103925931 0.0122257562298824
"добрым" 0.00160541989757421 0.0146548776317718 0.00290958799176005 0.0239240173209885 0.0114616464655148
"древний" 0 0 0.00687720798052375 0 0
"думаю" 0.00561896964150974 0.00976991842118118 0.00391471838891352 0.0119620086604943 0.00802315252586034
"лире" 0 0 0.00687720798052375 0 0
"лиру" 0 0 0.00687720798052375 0 0
"мыслей" 0 0 0.00687720798052375 0 0
"новы" 0.00963251938544526 0.00488495921059059 0.00222186719370767 0 0.0143270580818935
"свободно" 0 0 0.00687720798052375 0 0
"своя" 0.0120406492318066 0.00488495921059059 0.00169285119520585 0.00239240173209885 0.0154732227284449
"сердечко" 0.0128433591805937 0.00976991842118118 0.000476114398651644 0.033493624249384 0.0170014422571802
"сторонушку" 0.0160541989757421 0.00488495921059059 0.000158704799550548 0.0191392138567908 0.0187206892270075
"суждено" 0 0 0.00677140478082338 0.00478480346419771 0
"ударил" 0.0104352293342324 0.00488495921059059 0.00465534078681607 0.00239240173209885 0.00515774090948165
"улыбка" 0 0 0.00687720798052375 0 0
"унылой" 0 0 0.00687720798052375 0 0
"юноши" 0 0 0.0064010935818721 0.00239240173209885 0.0015282195287353
"взглянул" 0.000802709948787105 0 0.00661269998127283 0.00478480346419771 0.000191027441091913
"взойдет" 0.0104352293342324 0.00976991842118118 0.00386181678906333 0.0311012225172851 0.00534876835057356
"горю" 0.00882980943665816 0.00976991842118118 0.00338570239041169 0.0143544103925931 0.00878726229022799
"красным" 0.0136460691293808 0.00976991842118118 0.000952228797303288 0.0215316155888897 0.0158552776106288
"лени" 0 0 0.00682430638067356 0 0
"летел" 0.00240812984636132 0.00488495921059059 0.00486694718621681 0.00239240173209885 0.00611287811494121
"молю" 0 0 0.00682430638067356 0 0
"муза" 0 0 0.00682430638067356 0 0
"найдешь" 0.00401354974393553 0 0.00502565198576735 0.00717720519629656 0.00496671346838973
"несут" 0.00963251938544526 0 0.00359730878981242 0 0.00936034461350373
"одному" 0.00481625969272263 0.00488495921059059 0.00507855358561754 0.0119620086604943 0.00401157626293017
"победы" 0.000802709948787105 0 0.0067185031809732 0 0.000191027441091913
"посмотри" 0.00240812984636132 0.00488495921059059 0.00476114398651644 0.0191392138567908 0.00515774090948165
"приговор" 0.000802709948787105 0 0.00655979838142265 0 0.000764109764367651
"спи" 0.00481625969272263 0.00488495921059059 0.00486694718621681 0 0.00573082323275739
"темная" 0.0192650387708905 0.00488495921059059 0.00195735919445676 0.0239240173209885 0.010888564142239
"умру" 0.00321083979514842 0.0195398368423624 0.00539596318471863 0.0119620086604943 0.00267438417528678
"устам" 0 0.00488495921059059 0.00634819198202192 0.00239240173209885 0.00133719208764339
"читал" 0.000802709948787105 0 0.00661269998127283 0 0.000573082323275739
"эдак" 0.00240812984636132 0.0146548776317718 0.000370311198951279 0 0.0221591831666619
"бедная" 0.00321083979514842 0.024424796052953 0.00534306158486845 0.0119620086604943 0.00248335673419487
"братца" 0.0224758785660389 0 0.000370311198951279 0 0.0177655520215479
"видна" 0.000802709948787105 0 0.00645399518172229 0 0.000955137205459564
"вниз" 0.00321083979514842 0.00976991842118118 0.00386181678906333 0 0.00936034461350373
"волнах" 0.000802709948787105 0.00976991842118118 0.00624238878232156 0.00478480346419771 0.000955137205459564
"длани" 0 0 0.00677140478082338 0 0
"жили" 0.00240812984636132 0 0.00502565198576735 0.00239240173209885 0.00553979579166547
"кинжал" 0 0 0.00650689678157247 0.00956960692839542 0.000191027441091913
"милее" 0.00481625969272263 0.0146548776317718 0.00454953758711571 0.00717720519629656 0.00573082323275739
"милости" 0.00240812984636132 0.00976991842118118 0.00555466798426918 0.00239240173209885 0.00324746649856252
"молодчика" 0.0256867183611874 0.0146548776317718 5.29015998501827e-05 0.00478480346419771 0.0171924696982722
"парня" 0.0240812984636132 0.0293097552635435 5.29015998501827e-05 0.00478480346419771 0.0170014422571802
"племя" 0.00321083979514842 0.0146548776317718 0.00454953758711571 0.00478480346419771 0.00630390555603312
"подвиг" 0 0 0.00677140478082338 0 0
"позабыл" 0.00401354974393553 0 0.00491984878606699 0.00717720519629656 0.00515774090948165
"пылает" 0.00321083979514842 0 0.00608368398277101 0.00239240173209885 0.0015282195287353
"светлые" 0.000802709948787105 0.00488495921059059 0.00624238878232156 0.0143544103925931 0.000382054882183826
"сестры" 0.0128433591805937 0.00488495921059059 0.00238057199325822 0 0.0126078111120662
"соловья" 0.00401354974393553 0.0341947144741341 0.00476114398651644 0.00956960692839542 0.00420260370402208
"стрелой" 0 0 0.00608368398277101 0.0191392138567908 0.000955137205459564
"творенья" 0 0 0.00677140478082338 0 0
"чистым" 0.0112379392830195 0.00976991842118118 0.00402052158861388 0.00717720519629656 0.00630390555603312
"чу" 0 0 0.00576627438366991 0.00239240173209885 0.00343849393965443
"чудес" 0 0 0.00677140478082338 0 0
"шаг" 0 0 0.00661269998127283 0.00717720519629656 0
"беспечно" 0 0 0.0067185031809732 0 0
"борьбе" 0 0 0.0067185031809732 0 0
"ваше" 0.00240812984636132 0.00488495921059059 0.00608368398277101 0.00239240173209885 0.00133719208764339
"великой" 0.00321083979514842 0.00488495921059059 0.00555466798426918 0 0.00324746649856252
"возьмите" 0.0128433591805937 0.00976991842118118 0.00248637519295859 0.00239240173209885 0.0116526739066067
"горами" 0.00481625969272263 0.00976991842118118 0.00486694718621681 0.00478480346419771 0.00477568602729782
"залог" 0 0.00488495921059059 0.0064010935818721 0.00478480346419771 0.000573082323275739
"здоровье" 0.00321083979514842 0.024424796052953 0.00423212798801461 0.00239240173209885 0.00706801532040078
"зеленые" 0.015251489026955 0.0195398368423624 0.00185155599475639 0.00717720519629656 0.0126078111120662
"иные" 0.000802709948787105 0 0.00624238878232156 0.00239240173209885 0.00133719208764339
"которого" 0.00561896964150974 0.00976991842118118 0.00470824238666626 0.00239240173209885 0.00534876835057356
"младенец" 0 0 0.00650689678157247 0 0.000764109764367651
"молвила" 0.0128433591805937 0.0439646328953153 0.00195735919445676 0.00717720519629656 0.0118437013476986
"нейду" 0.0168569089245292 0.0293097552635435 0.000211606399400731 0 0.0183386343448236
"подай" 0.0176596188733163 0.0293097552635435 0.00185155599475639 0 0.0122257562298824
"подчас" 0 0 0.0067185031809732 0 0
"пою" 0.000802709948787105 0 0.0064010935818721 0.00478480346419771 0.000573082323275739
"руси" 0.00882980943665816 0.0146548776317718 0.00407342318846407 0.0119620086604943 0.0059218506738493
"стада" 0.00321083979514842 0.0146548776317718 0.00597788078307064 0.00717720519629656 0.000764109764367651
"сыну" 0.015251489026955 0.00976991842118118 0.00285668639190986 0 0.00993342693677947
"вспомни" 0.0248840084124003 0.0195398368423624 0.00280378479205968 0.00239240173209885 0.00706801532040078
"доле" 0.00240812984636132 0 0.00634819198202192 0.00239240173209885 0.000382054882183826
"дружба" 0 0 0.00666560158112302 0 0
"искры" 0 0 0.00624238878232156 0 0.0015282195287353
"княгини" 0.00481625969272263 0.00488495921059059 0.000476114398651644 0 0.0210130185201104
"ковер" 0.00481625969272263 0.00488495921059059 0.0015341463956553 0 0.0171924696982722
"молитвы" 0 0 0.00666560158112302 0 0
"народу" 0.00240812984636132 0 0.00439083278756516 0.00239240173209885 0.0074500702025846
"недавно" 0 0 0.0064010935818721 0.00478480346419771 0.000573082323275739
"подруга" 0 0 0.00655979838142265 0.00478480346419771 0
"пол" 0.00160541989757421 0.00488495921059059 0.00581917598352009 0.00239240173209885 0.00229232929310295
"силах" 0.000802709948787105 0 0.00645399518172229 0.00717720519629656 0
"скажут" 0.00481625969272263 0 0.00412632478831425 0 0.00802315252586034
"снов" 0 0 0.00666560158112302 0 0
"созданья" 0 0 0.00666560158112302 0 0
"спишь" 0.0104352293342324 0.0293097552635435 0.00312119439116078 0.00478480346419771 0.00878726229022799
"церковь" 0.00561896964150974 0 0.00449663598726553 0.00239240173209885 0.00630390555603312
"вблизи" 0 0 0.00661269998127283 0 0
"война" 0.00160541989757421 0 0.00624238878232156 0.00239240173209885 0.000764109764367651
"горенке" 0.0144487790781679 0 0.000105803199700365 0.00239240173209885 0.0198668538735589
"гробе" 0 0 0.00597788078307064 0.00239240173209885 0.00210130185201104
"движенья" 0 0 0.00661269998127283 0 0
"зрю" 0.000802709948787105 0.00488495921059059 0.00645399518172229 0 0.000191027441091913
"кубок" 0 0 0.00655979838142265 0 0.000191027441091913
"кудрей" 0.000802709948787105 0 0.00566047118396955 0.00239240173209885 0.00305643905747061
"ланит" 0 0 0.00661269998127283 0 0
"младу" 0.0144487790781679 0.0293097552635435 5.29015998501827e-05 0.00239240173209885 0.0189117166680994
"радостей" 0.00321083979514842 0 0.00613658558262119 0.00239240173209885 0.000764109764367651
"рать" 0 0 0.00650689678157247 0.00478480346419771 0
"робко" 0 0 0.00655979838142265 0.00239240173209885 0
"солдатушки" 0.0272921382587616 0.00976991842118118 0.000105803199700365 0 0.0166193873749964
"счастью" 0 0 0.00645399518172229 0.00717720519629656 0
"тела" 0.00561896964150974 0 0.00544886478456881 0.00478480346419771 0.00248335673419487
"хмель" 0.00642167959029684 0.0146548776317718 0.0015341463956553 0.00478480346419771 0.0158552776106288
"широко" 0.00642167959029684 0 0.00380891518921315 0.00239240173209885 0.00840520740804417
"богатство" 0.00802709948787105 0 0.00507855358561754 0.016746812124692 0.00210130185201104
"верить" 0 0 0.00645399518172229 0.00239240173209885 0.000191027441091913
"взгляни" 0 0 0.00629529038217174 0.00239240173209885 0.000764109764367651
"волненья" 0.000802709948787105 0 0.00650689678157247 0 0
"голове" 0.00321083979514842 0 0.00433793118771498 0.00239240173209885 0.00706801532040078
"горькой" 0.0160541989757421 0.00976991842118118 0.0027508831922095 0.0119620086604943 0.00859623484913608
"дне" 0 0 0.00650689678157247 0 0.000191027441091913
"думать" 0.00240812984636132 0 0.00603078238292082 0.00239240173209885 0.00114616464655148
"лучах" 0 0 0.00655979838142265 0 0
"певцов" 0 0 0.00655979838142265 0 0
"платком" 0.0200677487196776 0.00976991842118118 0.00105803199700365 0.00478480346419771 0.0143270580818935
"подите" 0.0136460691293808 0 0.00142834319595493 0 0.015282195287353
"поднял" 0.000802709948787105 0 0.00603078238292082 0.00239240173209885 0.0015282195287353
"приятно" 0.00240812984636132 0.00976991842118118 0.00613658558262119 0.00239240173209885 0.000382054882183826
"случай" 0.00240812984636132 0.00488495921059059 0.00555466798426918 0 0.00286541161637869
"томный" 0.000802709948787105 0.00488495921059059 0.00634819198202192 0.00239240173209885 0.000191027441091913
"тужит" 0.0136460691293808 0.00488495921059059 0.00116383519670402 0.00956960692839542 0.015282195287353
"бояре" 0.00561896964150974 0.00488495921059059 0.000952228797303288 0 0.0185296617859155
"бьют" 0.00802709948787105 0.00488495921059059 0.00333280079056151 0.00239240173209885 0.00916931717241182
"вверх" 0.00160541989757421 0.00488495921059059 0.00581917598352009 0.00239240173209885 0.00171924696982722
"веселых" 0 0 0.00618948718247137 0.00478480346419771 0.000764109764367651
"дума" 0.0104352293342324 0 0.0042850295878648 0.0143544103925931 0.004393631145114
"злых" 0.00160541989757421 0 0.00571337278381973 0.00478480346419771 0.00210130185201104
"казаки" 0.0128433591805937 0 0.00290958799176005 0 0.00993342693677947
"купец" 0.0112379392830195 0.00488495921059059 0.00333280079056151 0.00239240173209885 0.00840520740804417
"милей" 0.00401354974393553 0.00976991842118118 0.00481404558636662 0.00956960692839542 0.00401157626293017
